SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_2,adm2_4,adm2_8,adm2_7,adm2_3,adm2_10,adm2_6,adm2_5,adm2_9,adm2_1
746,8581,2,50,1,6,1,NA,1597,0,9,0,0,0,0,0,0,0,0,1,0
772,4363,2,55,18,3,0,NA,1920,0,1,0,0,0,0,0,0,0,0,0,1
806,7527,2,60,17,6,0,NA,2422,0,1,0,0,0,0,0,0,0,0,0,1
808,2123,2,38,19,4,1,NA,1929,0,1,0,0,0,0,0,0,0,0,0,1
831,6802,2,20,9,1,1,NA,1924,1,3,0,0,0,0,1,0,0,0,0,0
861,2614,2,30,22,3,1,NA,1460,0,4,0,1,0,0,0,0,0,0,0,0
862,10133,2,18,1,6,1,NA,1602,0,9,0,0,0,0,0,0,0,0,1,0
952,5487,2,49,18,7,1,NA,1933,1,3,0,0,0,0,1,0,0,0,0,0
973,5619,2,21,23,4,1,NA,1355,0,7,0,0,0,1,0,0,0,0,0,0
1004,3213,2,45,10,2,1,NA,2381,0,3,0,0,0,0,1,0,0,0,0,0
1010,5303,2,32,1,1,1,NA,3161,1,6,0,0,0,0,0,0,1,0,0,0
1014,8393,2,47,25,2,1,NA,1324,0,10,0,0,0,0,0,1,0,0,0,0
1032,5037,2,40,22,4,1,NA,2258,0,3,0,0,0,0,1,0,0,0,0,0
1074,10100,2,30,21,3,1,NA,1699,0,8,0,0,1,0,0,0,0,0,0,0
1086,1728,2,23,19,4,1,NA,1818,0,1,0,0,0,0,0,0,0,0,0,1
1097,8204,2,25,23,7,1,NA,1645,1,10,0,0,0,0,0,1,0,0,0,0
1115,2081,2,65,16,5,0,NA,1129,0,3,0,0,0,0,1,0,0,0,0,0
1123,4164,2,45,20,2,1,NA,1865,0,1,0,0,0,0,0,0,0,0,0,1
1176,3349,2,32,15,4,1,NA,1765,0,3,0,0,0,0,1,0,0,0,0,0
1222,4506,2,22,13,2,1,NA,1785,0,9,0,0,0,0,0,0,0,0,1,0
1326,9092,2,32,23,7,1,NA,1803,1,10,0,0,0,0,0,1,0,0,0,0
1328,10252,2,35,8,4,1,NA,935,0,8,0,0,1,0,0,0,0,0,0,0
1350,6033,2,35,28,6,1,NA,1682,0,5,0,0,0,0,0,0,0,1,0,0
1352,4108,2,19,29,7,1,NA,2541,1,5,0,0,0,0,0,0,0,1,0,0
1363,8405,2,45,17,6,1,NA,1452,0,1,0,0,0,0,0,0,0,0,0,1
1366,9190,2,19,31,3,1,NA,1637,0,8,0,0,1,0,0,0,0,0,0,0
1394,8734,2,45,11,7,1,NA,1130,1,5,0,0,0,0,0,0,0,1,0,0
1402,4503,2,32,29,6,1,NA,1603,0,6,0,0,0,0,0,0,1,0,0,0
1409,964,2,27,17,6,1,NA,2743,0,1,0,0,0,0,0,0,0,0,0,1
1461,9037,2,52,19,3,0,NA,1626,0,10,0,0,0,0,0,1,0,0,0,0
1505,5462,2,48,7,2,1,NA,1029,0,1,0,0,0,0,0,0,0,0,0,1
1518,10755,2,35,16,3,1,NA,1598,0,7,0,0,0,1,0,0,0,0,0,0
1529,5971,2,36,23,4,1,NA,2056,0,8,0,0,1,0,0,0,0,0,0,0
1532,6779,2,41,24,7,1,NA,929,1,1,0,0,0,0,0,0,0,0,0,1
1586,6632,2,35,16,2,1,NA,2199,0,3,0,0,0,0,1,0,0,0,0,0
1622,2041,2,25,20,2,1,NA,2153,0,3,0,0,0,0,1,0,0,0,0,0
1627,9165,2,45,3,1,1,NA,1728,1,9,0,0,0,0,0,0,0,0,1,0
1646,3986,2,55,28,6,0,NA,2440,0,1,0,0,0,0,0,0,0,0,0,1
1669,6389,2,45,21,3,1,NA,1880,0,8,0,0,1,0,0,0,0,0,0,0
1670,11894,2,30,26,7,1,NA,1373,1,2,1,0,0,0,0,0,0,0,0,0
1695,5840,2,22,28,6,1,NA,1130,0,1,0,0,0,0,0,0,0,0,0,1
1715,7224,2,48,26,2,1,NA,1307,0,4,0,1,0,0,0,0,0,0,0,0
1755,6239,2,35,3,3,1,NA,1953,0,6,0,0,0,0,0,0,1,0,0,0
1815,11566,2,42,8,3,1,NA,1560,0,7,0,0,0,1,0,0,0,0,0,0
1817,2282,2,33,7,2,1,NA,1336,0,7,0,0,0,1,0,0,0,0,0,0
1870,11063,2,44,26,7,1,NA,1651,1,2,1,0,0,0,0,0,0,0,0,0
1878,1560,2,28,5,7,1,NA,1812,1,7,0,0,0,1,0,0,0,0,0,0
1895,4648,2,45,18,6,1,NA,2632,0,7,0,0,0,1,0,0,0,0,0,0
1966,596,2,40,9,4,1,NA,789,0,1,0,0,0,0,0,0,0,0,0,1
1984,4233,2,60,28,3,0,NA,2855,0,2,1,0,0,0,0,0,0,0,0,0
1987,1279,2,30,8,5,1,NA,1768,0,7,0,0,0,1,0,0,0,0,0,0
2037,6151,2,50,29,6,0,NA,1812,0,6,0,0,0,0,0,0,1,0,0,0
2117,7623,2,40,5,1,1,NA,2594,1,5,0,0,0,0,0,0,0,1,0,0
2125,39,2,30,3,3,1,NA,2928,0,6,0,0,0,0,0,0,1,0,0,0
2141,2508,2,32,3,3,1,NA,2245,0,6,0,0,0,0,0,0,1,0,0,0
2154,7562,2,23,13,2,1,NA,2436,0,9,0,0,0,0,0,0,0,0,1,0
2155,2321,2,65,11,6,0,NA,1760,0,5,0,0,0,0,0,0,0,1,0,0
2180,8871,2,65,20,2,0,NA,1283,0,1,0,0,0,0,0,0,0,0,0,1
2198,3256,2,26,20,2,1,NA,1466,0,3,0,0,0,0,1,0,0,0,0,0
2210,3548,2,60,1,1,0,NA,2897,1,6,0,0,0,0,0,0,1,0,0,0
2217,6312,2,65,8,6,0,NA,1322,0,10,0,0,0,0,0,1,0,0,0,0
2232,9180,2,58,18,3,0,NA,1508,0,10,0,0,0,0,0,1,0,0,0,0
2277,8089,2,41,9,1,1,NA,2222,1,3,0,0,0,0,1,0,0,0,0,0
2286,9891,2,22,12,1,1,NA,2195,1,2,1,0,0,0,0,0,0,0,0,0
2292,6502,2,25,28,6,1,NA,2164,0,5,0,0,0,0,0,0,0,1,0,0
2345,6817,2,20,23,4,1,NA,1463,0,8,0,0,1,0,0,0,0,0,0,0
2350,4869,2,34,3,3,1,NA,1968,0,6,0,0,0,0,0,0,1,0,0,0
2360,7527,2,25,17,6,1,NA,2053,0,1,0,0,0,0,0,0,0,0,0,1
2368,3227,2,20,30,6,1,NA,1714,0,5,0,0,0,0,0,0,0,1,0,0
2410,2782,2,50,24,7,0,NA,296,1,1,0,0,0,0,0,0,0,0,0,1
2490,11626,2,55,10,4,0,NA,2002,0,2,1,0,0,0,0,0,0,0,0,0
2519,11894,2,18,26,7,1,NA,1313,1,2,1,0,0,0,0,0,0,0,0,0
2523,11161,2,33,30,5,1,NA,3855,0,2,1,0,0,0,0,0,0,0,0,0
2576,4883,2,26,23,5,1,NA,1506,0,8,0,0,1,0,0,0,0,0,0,0
2618,4873,2,54,10,6,0,NA,2291,0,8,0,0,1,0,0,0,0,0,0,0
2651,2609,2,40,22,2,1,NA,1906,0,6,0,0,0,0,0,0,1,0,0,0
2652,1402,2,30,28,6,1,NA,1501,0,5,0,0,0,0,0,0,0,1,0,0
2676,10634,2,48,22,4,1,NA,1331,0,3,0,0,0,0,1,0,0,0,0,0
2677,2795,2,30,16,3,1,NA,1895,0,7,0,0,0,1,0,0,0,0,0,0
2704,7640,2,34,1,1,1,NA,2278,1,6,0,0,0,0,0,0,1,0,0,0
2706,7173,2,32,8,3,1,NA,1865,0,4,0,1,0,0,0,0,0,0,0,0
2760,1021,2,60,12,3,0,NA,1792,0,10,0,0,0,0,0,1,0,0,0,0
2765,5056,2,40,6,5,1,NA,1754,0,3,0,0,0,0,1,0,0,0,0,0
2790,4178,2,52,31,2,0,NA,2109,0,5,0,0,0,0,0,0,0,1,0,0
2808,5226,2,19,19,1,1,NA,1656,1,8,0,0,1,0,0,0,0,0,0,0
2843,6842,2,40,3,3,1,NA,1867,0,6,0,0,0,0,0,0,1,0,0,0
2891,10878,2,36,5,7,1,NA,279,1,1,0,0,0,0,0,0,0,0,0,1
2895,1097,2,40,18,7,1,NA,1467,1,3,0,0,0,0,1,0,0,0,0,0
2903,5221,2,38,6,7,1,NA,2071,1,2,1,0,0,0,0,0,0,0,0,0
2936,7900,2,28,8,3,1,NA,1386,0,4,0,1,0,0,0,0,0,0,0,0
2937,2352,2,28,1,6,1,NA,2297,0,9,0,0,0,0,0,0,0,0,1,0
2981,4691,2,26,1,6,1,NA,1737,0,9,0,0,0,0,0,0,0,0,1,0
3008,722,2,42,4,7,1,NA,2472,1,8,0,0,1,0,0,0,0,0,0,0
3034,11170,2,60,5,7,0,NA,847,1,1,0,0,0,0,0,0,0,0,0,1
3037,6614,2,44,28,3,1,NA,2054,0,2,1,0,0,0,0,0,0,0,0,0
3052,3916,2,40,6,7,1,NA,2304,1,2,1,0,0,0,0,0,0,0,0,0
3056,2305,2,32,28,6,1,NA,1724,0,5,0,0,0,0,0,0,0,1,0,0
3126,11170,2,28,5,7,1,NA,841,1,1,0,0,0,0,0,0,0,0,0,1
3159,10014,2,64,8,2,0,NA,1555,0,2,1,0,0,0,0,0,0,0,0,0
3240,10263,2,36,5,1,1,NA,1969,1,5,0,0,0,0,0,0,0,1,0,0
3338,9800,2,44,5,7,1,NA,1965,1,7,0,0,0,1,0,0,0,0,0,0
3347,11037,2,27,29,7,1,NA,1268,1,5,0,0,0,0,0,0,0,1,0,0
3378,2697,2,23,24,4,1,NA,1664,0,6,0,0,0,0,0,0,1,0,0,0
3386,10367,2,22,4,5,1,NA,2389,0,2,1,0,0,0,0,0,0,0,0,0
3444,5670,2,44,15,7,1,NA,2139,1,10,0,0,0,0,0,1,0,0,0,0
3458,11413,2,22,7,5,1,NA,1721,0,9,0,0,0,0,0,0,0,0,1,0
3460,8579,2,19,5,7,1,NA,859,1,1,0,0,0,0,0,0,0,0,0,1
3503,2215,2,27,8,4,1,NA,1860,0,8,0,0,1,0,0,0,0,0,0,0
3523,9815,2,30,11,6,1,NA,1536,0,5,0,0,0,0,0,0,0,1,0,0
3528,1332,2,30,7,2,1,NA,1584,0,7,0,0,0,1,0,0,0,0,0,0
3540,11846,2,50,16,3,0,NA,1340,0,7,0,0,0,1,0,0,0,0,0,0
3554,3864,2,70,1,3,0,NA,325,0,2,1,0,0,0,0,0,0,0,0,0
3578,3883,2,62,2,5,0,NA,1920,0,8,0,0,1,0,0,0,0,0,0,0
3583,6516,2,36,1,1,1,NA,1534,1,5,0,0,0,0,0,0,0,1,0,0
3591,10014,2,21,8,2,1,NA,1720,0,2,1,0,0,0,0,0,0,0,0,0
3603,814,2,20,5,3,1,NA,1078,0,9,0,0,0,0,0,0,0,0,1,0
3613,1569,2,25,18,7,1,NA,1581,1,3,0,0,0,0,1,0,0,0,0,0
3686,2303,2,30,6,7,1,NA,1752,1,2,1,0,0,0,0,0,0,0,0,0
3687,5177,2,49,18,6,1,NA,1597,0,7,0,0,0,1,0,0,0,0,0,0
3714,7281,2,38,4,3,1,NA,1512,0,3,0,0,0,0,1,0,0,0,0,0
3742,9957,2,21,19,7,1,NA,1718,1,8,0,0,1,0,0,0,0,0,0,0
3758,6301,2,75,18,6,0,NA,1590,0,7,0,0,0,1,0,0,0,0,0,0
3853,1478,2,25,6,4,1,NA,2068,0,1,0,0,0,0,0,0,0,0,0,1
3859,3869,2,42,11,7,1,NA,1295,1,5,0,0,0,0,0,0,0,1,0,0
3866,10132,2,23,24,5,1,NA,1386,0,5,0,0,0,0,0,0,0,1,0,0
3879,1560,2,55,5,7,0,NA,2254,1,7,0,0,0,1,0,0,0,0,0,0
3894,11192,2,46,16,5,1,NA,2322,0,3,0,0,0,0,1,0,0,0,0,0
3906,1322,2,38,14,2,1,NA,1894,0,4,0,1,0,0,0,0,0,0,0,0
3954,4559,2,42,1,6,1,NA,1677,0,9,0,0,0,0,0,0,0,0,1,0
3967,6614,2,22,28,3,1,NA,1636,0,2,1,0,0,0,0,0,0,0,0,0
3976,7674,2,55,13,5,0,NA,2231,0,9,0,0,0,0,0,0,0,0,1,0
3982,5593,2,50,30,6,0,NA,1949,0,5,0,0,0,0,0,0,0,1,0,0
3985,7562,2,35,13,2,1,NA,1705,0,9,0,0,0,0,0,0,0,0,1,0
3986,1296,2,40,10,6,1,NA,2565,0,8,0,0,1,0,0,0,0,0,0,0
3994,11487,2,62,8,6,0,NA,1520,0,10,0,0,0,0,0,1,0,0,0,0
4008,10495,2,26,6,2,1,NA,2327,0,8,0,0,1,0,0,0,0,0,0,0
4012,7412,2,65,18,3,0,NA,1331,0,10,0,0,0,0,0,1,0,0,0,0
4021,3784,2,19,2,5,1,NA,2760,0,8,0,0,1,0,0,0,0,0,0,0
4025,5015,2,32,28,4,1,NA,1376,0,5,0,0,0,0,0,0,0,1,0,0
4031,11299,2,24,1,6,1,NA,1274,0,9,0,0,0,0,0,0,0,0,1,0
4082,8526,2,50,16,5,0,NA,1516,0,3,0,0,0,0,1,0,0,0,0,0
4088,7283,2,38,4,2,1,NA,2679,0,1,0,0,0,0,0,0,0,0,0,1
4118,7528,2,32,5,3,1,NA,1196,0,9,0,0,0,0,0,0,0,0,1,0
4129,8762,2,40,30,1,1,NA,2045,1,5,0,0,0,0,0,0,0,1,0,0
4208,10265,2,55,21,2,0,NA,1193,0,8,0,0,1,0,0,0,0,0,0,0
4216,8425,2,50,21,2,0,NA,1058,0,8,0,0,1,0,0,0,0,0,0,0
4221,9543,2,48,14,2,1,NA,2029,0,4,0,1,0,0,0,0,0,0,0,0
4247,8858,2,60,23,4,0,NA,1325,0,7,0,0,0,1,0,0,0,0,0,0
4258,283,2,36,23,4,1,NA,1913,0,7,0,0,0,1,0,0,0,0,0,0
4281,4841,2,76,23,7,0,NA,1216,1,10,0,0,0,0,0,1,0,0,0,0
4335,11893,2,35,20,6,1,NA,2040,0,6,0,0,0,0,0,0,1,0,0,0
4381,9180,2,29,18,3,1,NA,1586,0,10,0,0,0,0,0,1,0,0,0,0
4398,10214,2,30,3,5,1,NA,1403,0,2,1,0,0,0,0,0,0,0,0,0
4464,3881,2,35,19,3,1,NA,1485,0,10,0,0,0,0,0,1,0,0,0,0
4465,498,2,48,7,6,1,NA,1532,0,3,0,0,0,0,1,0,0,0,0,0
4512,7757,2,40,9,1,1,NA,1674,1,3,0,0,0,0,1,0,0,0,0,0
4535,9211,2,28,30,1,1,NA,1998,1,5,0,0,0,0,0,0,0,1,0,0
4556,8138,2,38,21,2,1,NA,767,0,8,0,0,1,0,0,0,0,0,0,0
4640,8999,2,65,17,6,0,NA,1185,0,1,0,0,0,0,0,0,0,0,0,1
4711,8799,2,44,8,4,1,NA,2978,0,8,0,0,1,0,0,0,0,0,0,0
4721,2665,2,48,31,3,1,NA,2801,0,8,0,0,1,0,0,0,0,0,0,0
4722,3150,2,28,18,3,1,NA,3245,0,1,0,0,0,0,0,0,0,0,0,1
4776,8045,2,38,23,6,1,NA,556,0,1,0,0,0,0,0,0,0,0,0,1
4797,3725,2,69,3,1,0,NA,1824,1,9,0,0,0,0,0,0,0,0,1,0
4807,7810,2,70,19,4,0,NA,1958,0,1,0,0,0,0,0,0,0,0,0,1
4810,3565,2,48,16,1,1,NA,1002,1,10,0,0,0,0,0,1,0,0,0,0
4937,8875,2,38,7,3,1,NA,1990,0,5,0,0,0,0,0,0,0,1,0,0
4943,2192,2,50,28,4,0,NA,1565,0,5,0,0,0,0,0,0,0,1,0,0
4947,4924,2,36,10,4,1,NA,1866,0,7,0,0,0,1,0,0,0,0,0,0
4971,7280,2,60,16,3,0,NA,1174,0,7,0,0,0,1,0,0,0,0,0,0
4975,6561,2,42,6,2,1,NA,2260,0,8,0,0,1,0,0,0,0,0,0,0
4982,11703,2,45,23,4,1,NA,1522,0,8,0,0,1,0,0,0,0,0,0,0
5093,10791,2,47,4,7,1,NA,1627,1,8,0,0,1,0,0,0,0,0,0,0
5102,7303,2,65,28,3,0,NA,2054,0,2,1,0,0,0,0,0,0,0,0,0
5107,1776,2,55,9,5,0,NA,1451,0,5,0,0,0,0,0,0,0,1,0,0
5196,6175,2,40,14,2,1,NA,1883,0,4,0,1,0,0,0,0,0,0,0,0
5200,11771,2,30,22,4,1,NA,2520,0,3,0,0,0,0,1,0,0,0,0,0
5252,3596,2,55,23,4,0,NA,2367,0,7,0,0,0,1,0,0,0,0,0,0
5255,6540,2,42,13,2,1,NA,1978,0,9,0,0,0,0,0,0,0,0,1,0
5271,10534,2,52,9,4,0,NA,2148,0,4,0,1,0,0,0,0,0,0,0,0
5283,6072,2,60,25,6,0,NA,924,0,8,0,0,1,0,0,0,0,0,0,0
5295,5381,2,41,16,2,1,NA,2772,0,3,0,0,0,0,1,0,0,0,0,0
5338,9791,2,55,2,3,0,NA,1879,0,2,1,0,0,0,0,0,0,0,0,0
5348,7280,2,36,16,3,1,NA,2134,0,7,0,0,0,1,0,0,0,0,0,0
5357,2422,2,32,20,6,1,NA,2173,0,6,0,0,0,0,0,0,1,0,0,0
5385,8331,2,34,7,2,1,NA,647,0,1,0,0,0,0,0,0,0,0,0,1
5488,3889,2,40,20,2,1,NA,1780,0,3,0,0,0,0,1,0,0,0,0,0
5500,4641,2,46,26,2,1,NA,1262,0,4,0,1,0,0,0,0,0,0,0,0
5508,8752,2,50,9,4,0,NA,1415,0,4,0,1,0,0,0,0,0,0,0,0
5512,4363,2,33,18,3,1,NA,2002,0,1,0,0,0,0,0,0,0,0,0,1
5557,9752,2,32,7,3,1,NA,2156,0,5,0,0,0,0,0,0,0,1,0,0
5629,1117,2,56,25,2,0,NA,2076,0,10,0,0,0,0,0,1,0,0,0,0
5633,2862,2,40,22,3,1,NA,1401,0,4,0,1,0,0,0,0,0,0,0,0
5743,11790,2,40,11,7,1,NA,1535,1,5,0,0,0,0,0,0,0,1,0,0
5751,4729,2,40,23,6,1,NA,1080,0,1,0,0,0,0,0,0,0,0,0,1
5788,9166,2,48,24,7,1,NA,1229,1,4,0,1,0,0,0,0,0,0,0,0
5815,3785,2,42,9,5,1,NA,1392,0,9,0,0,0,0,0,0,0,0,1,0
5826,2462,2,43,17,2,1,NA,825,0,10,0,0,0,0,0,1,0,0,0,0
5830,6956,2,60,5,7,0,NA,1481,1,7,0,0,0,1,0,0,0,0,0,0
5875,8934,2,52,22,3,0,NA,1657,0,4,0,1,0,0,0,0,0,0,0,0
5878,4623,2,45,19,4,1,NA,2396,0,1,0,0,0,0,0,0,0,0,0,1
5884,6420,2,45,11,7,1,NA,2515,1,9,0,0,0,0,0,0,0,0,1,0
5885,8104,2,46,11,6,1,NA,2018,0,5,0,0,0,0,0,0,0,1,0,0
5888,9972,2,35,2,5,1,NA,2278,0,8,0,0,1,0,0,0,0,0,0,0
5905,7762,2,50,1,1,0,NA,1872,1,5,0,0,0,0,0,0,0,1,0,0
5981,3956,2,65,19,4,0,NA,1835,0,1,0,0,0,0,0,0,0,0,0,1
6072,468,2,60,14,2,0,NA,1659,0,4,0,1,0,0,0,0,0,0,0,0
6178,7233,2,32,21,3,1,NA,1784,0,3,0,0,0,0,1,0,0,0,0,0
6187,2800,2,45,1,3,1,NA,872,0,2,1,0,0,0,0,0,0,0,0,0
6191,10493,2,26,8,3,1,NA,2333,0,7,0,0,0,1,0,0,0,0,0,0
6192,8433,2,29,8,2,1,NA,2233,0,2,1,0,0,0,0,0,0,0,0,0
6219,3156,2,40,15,1,1,NA,1862,1,3,0,0,0,0,1,0,0,0,0,0
6230,729,2,35,6,7,1,NA,2160,1,2,1,0,0,0,0,0,0,0,0,0
6317,6801,2,40,15,7,1,NA,654,1,10,0,0,0,0,0,1,0,0,0,0
6344,5481,2,25,9,5,1,NA,2312,0,9,0,0,0,0,0,0,0,0,1,0
6352,8468,2,26,4,6,1,NA,1652,0,7,0,0,0,1,0,0,0,0,0,0
6353,10254,2,40,14,7,1,NA,1577,1,3,0,0,0,0,1,0,0,0,0,0
6367,11620,2,41,2,3,1,NA,3162,0,2,1,0,0,0,0,0,0,0,0,0
6406,2915,2,32,12,7,1,NA,2192,1,5,0,0,0,0,0,0,0,1,0,0
6435,5762,2,23,9,5,1,NA,1560,0,5,0,0,0,0,0,0,0,1,0,0
6442,6882,2,43,13,5,1,NA,940,0,9,0,0,0,0,0,0,0,0,1,0
6499,9667,2,39,5,7,1,NA,2207,1,7,0,0,0,1,0,0,0,0,0,0
6516,5556,2,32,10,6,1,NA,1711,0,8,0,0,1,0,0,0,0,0,0,0
6536,1107,2,50,26,5,0,NA,1797,0,1,0,0,0,0,0,0,0,0,0,1
6538,6471,2,40,1,6,1,NA,1547,0,9,0,0,0,0,0,0,0,0,1,0
6583,6832,2,32,10,1,1,NA,1733,1,10,0,0,0,0,0,1,0,0,0,0
6626,8487,2,25,25,6,1,NA,1981,0,8,0,0,1,0,0,0,0,0,0,0
6703,4918,2,60,22,5,0,NA,1204,0,5,0,0,0,0,0,0,0,1,0,0
6749,7770,2,57,20,2,0,NA,2301,0,1,0,0,0,0,0,0,0,0,0,1
6763,6051,2,60,24,5,0,NA,1340,0,7,0,0,0,1,0,0,0,0,0,0
6840,5859,2,52,14,2,0,NA,1312,0,4,0,1,0,0,0,0,0,0,0,0
6933,8958,2,42,19,1,1,NA,1661,1,8,0,0,1,0,0,0,0,0,0,0
6943,6757,2,38,23,5,1,NA,2245,0,3,0,0,0,0,1,0,0,0,0,0
6947,3120,2,30,4,6,1,NA,1707,0,7,0,0,0,1,0,0,0,0,0,0
7014,3246,2,48,26,2,1,NA,1860,0,4,0,1,0,0,0,0,0,0,0,0
7023,10142,2,60,19,7,0,NA,719,1,8,0,0,1,0,0,0,0,0,0,0
7046,1872,2,28,6,5,1,NA,1929,0,3,0,0,0,0,1,0,0,0,0,0
7091,939,2,28,14,7,1,NA,1319,1,3,0,0,0,0,1,0,0,0,0,0
7095,7056,2,40,22,4,1,NA,2419,0,3,0,0,0,0,1,0,0,0,0,0
7146,8934,2,28,22,3,1,NA,1653,0,4,0,1,0,0,0,0,0,0,0,0
7168,2173,2,35,24,4,1,NA,1485,0,6,0,0,0,0,0,0,1,0,0,0
7186,5787,2,75,29,7,0,NA,2125,1,5,0,0,0,0,0,0,0,1,0,0
7194,2782,2,25,24,7,1,NA,403,1,1,0,0,0,0,0,0,0,0,0,1
7240,2641,2,33,30,5,1,NA,2897,0,2,1,0,0,0,0,0,0,0,0,0
7380,3771,2,38,28,6,1,NA,2247,0,1,0,0,0,0,0,0,0,0,0,1
7386,5405,2,40,5,1,1,NA,1037,1,5,0,0,0,0,0,0,0,1,0,0
7417,7426,2,25,10,4,1,NA,2436,0,7,0,0,0,1,0,0,0,0,0,0
7438,7275,2,47,26,7,1,NA,893,1,2,1,0,0,0,0,0,0,0,0,0
7441,11604,2,44,24,7,1,NA,1571,1,4,0,1,0,0,0,0,0,0,0,0
7507,472,2,45,10,7,1,NA,1761,1,7,0,0,0,1,0,0,0,0,0,0
7515,6693,2,38,24,5,1,NA,1245,0,7,0,0,0,1,0,0,0,0,0,0
7575,8249,2,50,30,1,1,NA,1494,1,5,0,0,0,0,0,0,0,1,0,0
7616,1091,2,26,17,6,1,NA,1778,0,8,0,0,1,0,0,0,0,0,0,0
7620,244,2,49,17,6,1,NA,2255,0,8,0,0,1,0,0,0,0,0,0,0
7641,9228,2,48,23,4,1,NA,1293,0,7,0,0,0,1,0,0,0,0,0,0
7642,11824,2,21,16,1,1,NA,1666,1,10,0,0,0,0,0,1,0,0,0,0
7665,5762,2,45,9,5,1,NA,1560,0,5,0,0,0,0,0,0,0,1,0,0
7740,6802,2,60,9,1,0,NA,1858,1,3,0,0,0,0,1,0,0,0,0,0
7789,11625,2,36,19,3,1,NA,1481,0,10,0,0,0,0,0,1,0,0,0,0
7809,8104,2,21,11,6,1,NA,375,0,5,0,0,0,0,0,0,0,1,0,0
7811,6002,2,45,6,3,1,NA,1892,0,7,0,0,0,1,0,0,0,0,0,0
7880,5692,2,35,21,3,1,NA,1933,0,8,0,0,1,0,0,0,0,0,0,0
7893,6504,2,40,10,2,1,NA,1897,0,3,0,0,0,0,1,0,0,0,0,0
7977,4265,2,35,25,2,1,NA,1398,0,10,0,0,0,0,0,1,0,0,0,0
7985,2373,2,38,5,1,1,NA,1692,1,5,0,0,0,0,0,0,0,1,0,0
7986,8230,2,60,12,7,0,NA,1633,1,5,0,0,0,0,0,0,0,1,0,0
8040,7651,2,35,1,1,1,NA,1570,1,5,0,0,0,0,0,0,0,1,0,0
8113,1227,2,40,5,3,1,NA,1218,0,9,0,0,0,0,0,0,0,0,1,0
8116,3132,2,35,13,5,1,NA,1208,0,9,0,0,0,0,0,0,0,0,1,0
8176,8623,2,35,16,1,1,NA,1422,1,10,0,0,0,0,0,1,0,0,0,0
8199,10591,2,40,22,5,1,NA,1404,0,1,0,0,0,0,0,0,0,0,0,1
8216,1239,2,34,21,5,1,NA,2213,0,10,0,0,0,0,0,1,0,0,0,0
8223,4156,2,28,14,1,1,NA,1372,1,7,0,0,0,1,0,0,0,0,0,0
8238,7322,2,42,9,4,1,NA,1285,0,1,0,0,0,0,0,0,0,0,0,1
8240,4947,2,55,8,3,0,NA,1728,0,7,0,0,0,1,0,0,0,0,0,0
8288,6151,2,30,29,6,1,NA,1988,0,6,0,0,0,0,0,0,1,0,0,0
8290,5494,2,30,16,1,1,NA,1130,1,10,0,0,0,0,0,1,0,0,0,0
8299,6828,2,50,9,4,0,NA,1597,0,1,0,0,0,0,0,0,0,0,0,1
8414,973,2,35,28,3,1,NA,4002,0,2,1,0,0,0,0,0,0,0,0,0
8465,4648,2,75,18,6,0,NA,2099,0,7,0,0,0,1,0,0,0,0,0,0
8473,4800,2,49,31,3,1,NA,2410,0,8,0,0,1,0,0,0,0,0,0,0
8485,8477,2,36,9,1,1,NA,1585,1,3,0,0,0,0,1,0,0,0,0,0
8509,6093,2,28,9,4,1,NA,1569,0,1,0,0,0,0,0,0,0,0,0,1
8527,8427,2,32,23,5,1,NA,1577,0,3,0,0,0,0,1,0,0,0,0,0
8531,11114,2,45,11,7,1,NA,1777,1,9,0,0,0,0,0,0,0,0,1,0
8544,11080,2,22,6,4,1,NA,1977,0,10,0,0,0,0,0,1,0,0,0,0
8570,9730,2,38,7,6,1,NA,1977,0,3,0,0,0,0,1,0,0,0,0,0
8636,10541,2,45,9,5,1,NA,1469,0,9,0,0,0,0,0,0,0,0,1,0
8641,5071,2,46,4,2,1,NA,2735,0,1,0,0,0,0,0,0,0,0,0,1
8653,6902,2,27,5,3,1,NA,1413,0,9,0,0,0,0,0,0,0,0,1,0
8662,4740,2,44,3,1,1,NA,1827,1,9,0,0,0,0,0,0,0,0,1,0
8674,10720,2,47,23,5,1,NA,2072,0,8,0,0,1,0,0,0,0,0,0,0
8696,8451,2,65,6,5,0,NA,1372,0,3,0,0,0,0,1,0,0,0,0,0
8707,3980,2,25,4,3,1,NA,1955,0,3,0,0,0,0,1,0,0,0,0,0
8746,7012,2,50,12,1,0,NA,1407,1,2,1,0,0,0,0,0,0,0,0,0
8768,1936,2,24,1,6,1,NA,1020,0,9,0,0,0,0,0,0,0,0,1,0
8781,9378,2,50,22,5,0,NA,1749,0,5,0,0,0,0,0,0,0,1,0,0
8809,2389,2,65,6,4,0,NA,1434,0,10,0,0,0,0,0,1,0,0,0,0
8810,996,2,26,9,1,1,NA,1724,1,3,0,0,0,0,1,0,0,0,0,0
8822,3725,2,28,3,1,1,NA,2298,1,9,0,0,0,0,0,0,0,0,1,0
8845,7274,2,68,29,7,0,NA,1955,1,5,0,0,0,0,0,0,0,1,0,0
